id,score,verdict,practice_size_guess,remote_signal,title,company,location,source,date_posted,url,reasons,description
e59d5d41433e,45,deprioritized,unknown,on-site,Relief Administrative Assistant I / II,Maniilaq Association,"Buckland, AK, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=d92fe2bc9ee4be5f,-30 in person; +15 eligibility; +10 clinic; cap 55: weak medical context in title/company,"**Maniilaq Association is a P.L. 93\-638 Native/Indian Preference/EEO Employer** Start Over with Job Search **RETURNING APPLICANT?** **Login Now** Relief Administrative Assistant I / II Job Code: 2026:BKC\-009 Location: Buckland, Alaska Program: Community Health Aide Program FT/PT Status: Relief Job Responsibilities: Maniilaq Association 5/2026 Title: Administrative Assistant I / II Pay Grade: 25/26 Program: Community Health Aide Program Status: Non\-Exempt Housing Priority: None Covered: Yes POSITION SUMMARY Performs administrative services for the daily operations including typing, filing an"
911819118ff9,45,deprioritized,unknown,ambiguous,Customer Service Representatives | $48K-$80K+ Income,FirstChoice Hiring,"New Rochelle, NY, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=54f14026352e8465,-20 valid driver's license; +15 schedule appointments; cap 55: weak medical context in title/company,"25 E Main St., New Rochelle, NY 10801 **Business Development Representative Appointment Scheduler / Customer Service** ================================================================================ **$20 Per Hour \+ Commission \& Bonuses!** **Great Benefits \& Work/Life Balance** ---------------------------------------------------------------------------------- ### ***Previous BDC, Customer Service, or Call Center Experience is a plus but not required –*** ***We train for your success!*** **Honda of New Rochelle****is busier than ever and seeking to add outgoing and friendly BDC Representati"
fd1e6b1b998d,45,deprioritized,unknown,explicit-remote,SUPERVISOR II,State Teachers' Retirement System,"CA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=2d5ad1f4145539e8,"-25 must be authorized to work in the us; +20 remote; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role; cap 55: weak medical context in title/company","Job Posting: Contact Center Senior Manager (LT) State Teachers' Retirement System JC\-522823* Contact Center Senior Manager (LT) SUPERVISOR II $7,872\.00 \- $9,781\.00 per Month New to State candidates will be hired into the minimum salary of the classification or minimum of alternate range when applicable. **Final Filing Date:** **7/23/2026** ### **Job Description and Duties** **Please note that this is a limited\-term position with the possibility of being extended up to 24 months or becoming permanent.** **Current In\-Office Requirement:** Two (2\) days per week (Tuesdays and Wednesdays) Th"
b52a6acd1056,45,deprioritized,unknown,ambiguous,Referral Coordinator Practice Based,,"Orlando, FL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=88b93bea7aba14a2,-20 health-system language in description; +15 referrals,"**Our promise to you:** Joining AdventHealth is about being part of something bigger. It’s about belonging to a community that believes in the wholeness of each person, and serves to uplift others in body, mind and spirit. AdventHealth is a place where you can thrive professionally, and grow spiritually, by Extending the Healing Ministry of Christ. Where you will be valued for who you are and the unique experiences you bring to our purpose\-minded team. All while understanding that **together** we are even better. **All the benefits and perks you need for you and your family:** * Benefits from"
89ed487a617f,45,deprioritized,unknown,ambiguous,Patient Access Specialist (Part-Time Evening Shift),Northwestern Medicine,"Winfield, IL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=f0abefc1276ffe3b,-20 health-system language in description; +15 referrals,"**Company Description** At Northwestern Medicine, every patient interaction makes a difference in cultivating a positive workplace. This patient\-first approach is what sets us apart as a leader in the healthcare industry. As an integral part of our team, you'll have the opportunity to join our quest for better health care, no matter where you work within the Northwestern Medicine system. We pride ourselves on providing competitive benefits: from tuition reimbursement and loan forgiveness to 401(k) matching and lifecycle benefits, our goal is to take care of our employees. Ready to join our qu"
b2cff22b7f59,45,deprioritized,unknown,ambiguous,Patient Access Specialist,INTEGRIS Health,"Edmond, OK, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=58ccdf560439fa37,-20 health-system language in description; +15 eligibility,"Join our team as a day shift, full time, Patient Access Specialist at INTEGRIS Health Edmond Hospital in Edmond, OK. **Get to Know Your Team** * INTEGRIS Health, Oklahoma’s largest not\-for\-profit health system, is seeking a dedicated caregiver to join us in our mission to partner with people to live healthier lives. * Benefits of being an INTEGRIS Health caregiver include front\-loaded PTO, medical benefits through the extensive INTEGRIS Health network, financial assistance for continued education, 24/7 mental health support and more. * Take the first step toward growing your career by joini"
306c1e8116e6,45,deprioritized,unknown,ambiguous,Patient Access Specialist,Novant Health,"Wilmington, NC, US",indeed,2026-07-08,https://www.indeed.com/viewjob?jk=8f9cc142cd796ba4,-20 health-system language in description; +15 billing,"What We Offer: Responsible for staffing multiple hospital entry points to provide registration\-related functions including the Emergency Department, Outpatient Imaging, Outpatient Surgery, and others. Responsible for pre\-registration, registration, verification activities and gathering and processing of patient demographic and financial information. Responsible for identifying source of payment and collecting payment and interfacing with insurers, members of the hospital and medical staff. Maintains current knowledge of Federal and State regulatory compliance guidelines and joint commission "
8f8d4890e372,45,deprioritized,unknown,ambiguous,Patient Account Rep,CHOC Children's,"Orange, CA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=613fcaa6966e24e2,-20 health-system language in description; +15 billing,"**Work Location** Orange, California **Work Shift** Day – 08hrs (United States of America) **Why CHOC?** At CHOC, we strive to be the leading destination of children’s health by providing exceptional and innovative care. We are responsible for the overall health of our community’s pediatric population in our hospitals, clinics, and practices. And because of our breadth of care, your career at CHOC can be as diverse and fulfilling as you determine. CHOC’s compensation structure, benefits offerings, and career development programs are geared to helping you achieve your professional and personal "
5b1950433d29,45,deprioritized,unknown,ambiguous,"Financial Coordinator, Neurology",CHOC Children's,"Orange, CA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=8228eeeb72a058d9,-20 health-system language in description; +15 referrals; cap 55: weak medical context in title/company,"**Work Location** Orange, California **Work Shift** Day – 08hrs (United States of America) **Why CHOC?** At CHOC, we strive to be the leading destination of children’s health by providing exceptional and innovative care. We are responsible for the overall health of our community’s pediatric population in our hospitals, clinics, and practices. And because of our breadth of care, your career at CHOC can be as diverse and fulfilling as you determine. CHOC’s compensation structure, benefits offerings, and career development programs are geared to helping you achieve your professional and personal "
13d351e5aa62,45,deprioritized,mid-size,on-site,DENTAL OFFICE FRONT DESK / TREATMENT COORDINATOR,Meadowbrook Dentistry,"Plainview, NY, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=df3f194b264fef36,-30 in person; +15 eaglesoft; +10 dental office,"**FRONT DESK / TREATMENT COORDINATOR** Experienced Dental Front Desk / Treatment Coordinator — Long Island Group Practice We're a growing two\-location dental group on Long Island (Mineola and Plainview) looking for an experienced front desk professional to join our team. If you love patients, take pride in a full schedule, and know how to walk a patient through a treatment plan with confidence, we want to meet you. This is not an entry\-level role. You'll be the front line for our patients and a key driver of practice production. We've invested in the systems and technology to set you up for "
5acea58407a6,45,deprioritized,solo-small,on-site,Dental Patient Service Coordinator,Zoo Crew Pediatric Dentistry,"Lebanon, TN, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=a65f3405c4b6ba4c,-30 in person; +15 billing; +10 dental office,"**Job Overview** We are seeking a dedicated and organized Patient Services Coordinator to join our dental office team. In this role, you will be the first point of contact for patients, providing exceptional customer service while managing various administrative tasks. The ideal candidate will have a strong background in dental administrative support and a solid understanding of dental terminology, ensuring smooth operations within our dental office. We will train the right person even if no experience. **Responsibilities** * Greet patients and visitors warmly, creating a welcoming environment"
89b204bbdd73,45,deprioritized,solo-small,on-site,Dental Receptionist,DeChellis & Stonestreet Dentistry,"Columbiana, OH, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=69c0b2151b8e4dbc,-30 in person; +15 answering phones; +10 private practice,"**Dental Receptionist \- Join Our Private Practice Family!** Are you an organized, friendly, and detail\-oriented professional with a passion for providing exceptional patient experiences? We are a well\-established, patient\-focused private dental practice looking for a dedicated full\-time Dental Receptionist to be the warm and welcoming face of our office. **The Role \- DENTAL EXPERIENCE REQUIRED** As the Dental Receptionist, you will be the first point of contact for our patients, providing exceptional customer service while managing administrative tasks efficiently. This role requires str"
d7ba7e18d893,45,deprioritized,solo-small,on-site,Front Desk Insurance Coordinator,"Dr. David W. Metzdorf, Jr DDS","Fairfax, VA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=41b20d945e04ff17,-30 in person; +15 eligibility; +10 dental practice,"**Front Desk / Insurance Coordinator – Full\-Time** A busy, patient\-focused general dental practice in **Fair Oaks** is seeking a friendly, organized, and detail\-oriented **Front Desk/Insurance Coordinator** to join our team. **Schedule** * Monday–Thursday: 8:00 AM – 4:00 PM * Friday: 8:00 AM – 12:00 PM **Responsibilities** * Welcome patients and manage check\-in/check\-out * Schedule and confirm appointments * Verify dental insurance eligibility and benefits * Submit and track insurance pre\-authorizations * Communicate insurance coverage and benefits to patients * Discuss treatment estimat"
e48120e3e547,40,deprioritized,unknown,on-site,Tech Lead Full-Stack Rails Engineer,Mitre Media,"USA, Canada, USA timezones",remotive,2026-06-14,https://remotive.com/remote-jobs/software-development/tech-lead-full-stack-rails-engineer-2069746,"-30 in person; +20 remote; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role; cap 55: weak medical context in title/company","About Mitre Media Mitre Media is redefining FinTech with AI-driven tools that empower millions of investors. Our portfolio, including Dividend.com and MutualFunds.com, leverages LLMs to deliver novel data insights and visually rich user experiences. For over a decade, we’ve served individual investors, financial advisors, and top asset managers like BlackRock and Vanguard through our premium data, tools, and advertising solutions. Join our lean, entrepreneurial team to shape the future of AI-powered investing from your location ±3 hours from Eastern Time. Our users are deeply engaged, spending"
3b61fbc1c8d0,40,deprioritized,unknown,ambiguous,Business Development Manager – West Coast (CA/AZ/WA),Fresh Clinics,USA,jobicy,2026-07-03,https://jobicy.com/jobs/148628-business-development-manager-west-coast-ca-az-wa,"-20 health-system language in description; +10 clinic; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role","We're building the future of Hybrid Healthcare and it starts with people like you . Fresh Clinics empowers nurses and doctors to run thriving, compliant, and modern healthcare practices through our native iOS App, medical oversight, and human support behind them. We're Australian founded, and in 7 years grown to 170+ Freshie's and support +2000 clinicians across Australia, and now scaling fast in the USA; all whilst staying true to what matters most: building safe, sustainable hybrid healthcare. We're proud finalists in Deloitte’s Tech Fast 50 three years in a row and our culture is as bold as"
94591a0ea9ca,35,disqualified,unknown,on-site,Clinical Administrative Assistant,MISS LOU GI,"Natchez, MS, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=81ff0771790d3394,-30 in person; +15 eligibility,"**Job Overview** We are seeking a dedicated and professional Front Desk Clerk to join our team. The ideal candidate will be the first point of contact for our patients , providing exceptional customer service while managing various administrative tasks. This role requires a friendly demeanor, strong organizational skills, and the ability to multitask effectively in a fast\-paced environment. **Duties** * Greet and welcome patients in a courteous manner, ensuring a positive first impression. * Patient check\-in including collection of patient copay/coinsurance. * Maintain accurate and complete "
140f8504fc64,35,disqualified,unknown,on-site,Medical Office Associate- CMG Pathways Treatment Center- FT/Days,Centra Health,"Lynchburg, VA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=035a30cb0f800c43,-30 in person; +15 scheduling appointments,"The Medical Office Associate (MOA) position serves as the primary contact for patients both in person and by telephone. This entry\-level position is responsible for providing administrative support to patients, medical practice office staff, and care providers. Duties may include: registering patients, scheduling appointments, entering charges, collecting payments, verifying insurance, answering phones and directing calls, and contacting patients regarding appointments. P\&BH: Reports to SENIOR DIRECTOR PSYCHIATRY \& NURSING OPERATIONS Answers and directs calls and forwards messages as approp"
9f66d68fdf4a,35,disqualified,unknown,on-site,Medical Office Associate- CMG Nationwide- Full-Time- Days,Centra Health,"Lynchburg, VA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=695f7be549a322a1,-30 in person; +15 scheduling appointments,"The Medical Office Associate (MOA) position serves as the primary contact for patients both in person and by telephone. This entry\-level position is responsible for providing administrative support to patients, medical practice office staff, and care providers. Duties may include: registering patients, scheduling appointments, entering charges, collecting payments, verifying insurance, answering phones and directing calls, and contacting patients regarding appointments. P\&BH: Reports to SENIOR DIRECTOR PSYCHIATRY \& NURSING OPERATIONS Answers and directs calls and forwards messages as approp"
d4072411b060,35,disqualified,unknown,on-site,Patient Care Coordinator,Wisconsin Spine and Pain,"Mequon, WI, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=4bb8d69cc989658c,-30 in person; +15 schedule appointments,"Reports to: Operations Director Department: Administrative – Front Desk Exempt Status: Non\-Exempt (Hourly) Position Status: 32\-40 Hours per Week (Monday – Friday) Location: Mequon **Position Summary** *How You Will Make a Difference*: Creating a positive first impression is everlasting. Here at Wisconsin Spine and Pain, we believe in creating and fostering excellent patient care and customer service. As the first point of contact, it is essential for our patients to be greeted in a warm and professional manner. It is our goal to register, obtain necessary insurance cards, Photo ID and all ap"
e478a6d53fa4,35,disqualified,unknown,on-site,Medical Billing Specialist,LIGHT OF LIFE INC,"Orlando, FL, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=f2ed2880db986225,-30 in person; +15 billing,"· **JOB SUMMARY:** The Payroll and Billing Specialist is responsible for the accurate and timely processing of payroll, visit notes, and billing activities at the location level. This role includes data entry of claims into specified clearinghouses, converting medical codes into readable formats, maintaining accurate financial records, verifying invoices, and ensuring compliance with agency and payer requirements. The position collaborates with customers, patients, field staff, and agency personnel to ensure proper collection, payment, and reporting of services rendered. The Payroll and Billin"
0e2a786d92ed,35,disqualified,unknown,on-site,Insurance Verification Specialist,Prosthetic & Orthotic Facility,"East Setauket, NY, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=290eb33d2b674476,-30 in person; +15 data entry,"Excellent full\-time position in a busy prosthetics \& orthotics facility in East Setauket. Seeking organized and resourceful individuals who can thrive in a fast pace office environment. This is an excellent opportunity with regular salary increases, paid lunch, generous PTO, pension, medical benefits, and an attractive working atmosphere with a new state of the art office. **Requirements for prospective employees:** * Proficient with computers * Confident and comfortable on the phone * Ability to adapt to the constantly changing medical field * Can handle a fast\-paced office environment * O"
fc0a4f77860f,35,disqualified,unknown,on-site,Front Desk Receptionist,Active Spine and Joint Institute,"Mount Laurel, NJ, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=38667876556b5047,-30 onsite; +15 verify insurance; cap 55: weak medical context in title/company,"Front Desk Receptionist **Job Summary:** Active Spine and Joint Institute is seeking a full\-time Front Desk Receptionist to join our expanding multispecialty team of Chiropractors, Occupational Therapists, Nurse Practitioners and Exercise Specialists to be the liaison between providers and patients by explaining prescribed treatment, reviewing insurance benefits and financial responsibility to patients. We currently have openings in our Mount Laurel, NJ location. The position includes 40 hours per week, Monday through Friday. No weekends. **About Us:** At Active Spine and Joint Institute we a"
02606ca405ab,35,disqualified,unknown,on-site,Billing Follow Up Representative I,Advocate Aurora Health,"Sheboygan, WI, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=f7794ea56781f4d5,-30 in person; +15 billing,"**MAJOR RESPONSIBILITIES** * Independently review accounts and apply billing follow up knowledge required for all insurance payors to insure proper and maximum reimbursement. Uses multiple systems to resolve outstanding claims according to compliance guidelines. * Prebilling/billing and follow up activity on open insurance claims exercising revenue cycle knowledge (ie;CPT,ICD\-10 and HCPCS, NDC, revenue codes and medical terminology).Will obtain necessary documentation from various resources. * Ability to timely and accurately communicate with internal teams and external customers (ie; third p"
f41234535474,35,disqualified,unknown,on-site,Receptionist,Dynamic Living Traffic School,"Phoenix, AZ, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=b91dd8ed8cacff9d,-30 in person; +15 billing; cap 55: weak medical context in title/company,"**Job Overview** Outpatient Mental Health agency in Phoenix specializing in court ordered Domestic Violence, Substance Abuse and Anger Management population is seeking an experienced and driven Customer Service Representative, with billing experience. **Role Description** This is a full\-time, on\-sight position, Monday \- Friday 8am\-5pm, at our Phoenix location. You will be responsible for performing receptionist and customer service tasks while supporting clients and Clinical Team and will report to the CEO. **Responsibilities include** * Daily claims reconciliation * Insurance benefits ver"
ffe578d03e34,35,disqualified,billing-company,on-site,Accounts Receivable Specialist,Cortland International LLC,"Stafford, TX, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=a7621f54e8723651,-30 in person; +15 billing; cap 55: weak medical context in title/company,"**Job Overview** We are seeking a dynamic and detail\-oriented Accounts Receivable Specialist to join our finance team. In this role, you will be responsible for managing the full cycle of accounts receivable processes, ensuring timely collection of outstanding balances, and maintaining accurate financial records. Your expertise in accounting systems, financial software, and strong analytical skills will contribute to the efficiency and accuracy of our revenue cycle management. This position offers an exciting opportunity to work in a fast\-paced environment where your proactive approach and p"
2ee5ff5840e6,35,disqualified,billing-company,on-site,Debt Collections Closer,TC Group,"Chino, CA, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=5e082430dd872eb4,-30 in person; +15 collections; cap 55: weak medical context in title/company,"**\*\*\*We pay highest percentage in the industry, want more for yourself just ask us! High volume collections office is looking to add elite collectors/customer service/ sales specialists immediately. Candidates should be self\-motivated, have excellent communication skills, fast thinker, good negotiating skills, and most important of all be accountable. Collections experience is not imperative, but must have extensive phone and/or sales experience. Must be comfortable making up to 100\+ calls per day. We are only looking for the best of the best to join our team! We are determined to maintai"
470a3f71807d,35,disqualified,billing-company,on-site,Accounts Receivable Part Time Person,New York Metro Truck,"Hauppauge, NY, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=4dd1ef4fff709a0f,-30 in person; +15 data entry; cap 55: weak medical context in title/company,"**Job Summary** We are seeking a detail\-oriented and proactive Part\-Time Accounts Receivable Specialist to join our finance team. In this role, you will manage the accounts receivable process, ensuring timely collection of outstanding invoices and maintaining accurate financial records. Your expertise in accounting systems, data entry, and financial concepts will help support our organization’s revenue cycle management and overall financial health. **Responsibilities** * Process and monitor incoming payments, ensuring accurate posting to customer accounts using accounting software * Reconcil"
e3bb6072698b,35,disqualified,unknown,on-site,Service Coordinator,BROCK CABINETS,"North Charleston, SC, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=cdd20a0302e371be,-30 in person; +15 claims; cap 55: weak medical context in title/company,"**Looking for a fast\-paced office role where you can stay organized, help customers, and be part of a great team? Brock Cabinets is hiring a motivated Service Coordinator I to help keep our Service Department running smoothly and our customers satisfied.** This is more than just a scheduling job. You’ll play an important role in coordinating customer service requests, supporting our technicians, managing details, and helping ensure our customers receive excellent service from start to finish. If you enjoy problem\-solving, communicating with people, and keeping things moving, we’d love to hea"
76f5bc0b83cb,35,disqualified,unknown,on-site,Dental Front Desk,Sonrie Dental Studio,"Miami, FL, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=b0dc26f4e5f2f44c,-30 in person; +15 scheduling appointments,"We are looking for a Dental Front Desk (minimum 2 years of experience) . Knowledge on Curve is a plus. Dental Front Desk responsibilities include scheduling appointments, answering phones, calling patients, Insurance Verification. If you have a friendly and energetic personality, we would love to meet you. Bilingual is required( English and Spanish). **Responsibilities** * Manage phone calls * Register patients collecting necessary information * Welcome guests upon their arrival and give proper documents * Confirm patients appointments **Skills** * Work experience as a Dental Front Desk * Expe"
1df7eed452fb,35,disqualified,unknown,on-site,Dental Front Office,Smiley Dental & Orthodontics,"Arlington, TX, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=1c59cb2053fea023,-30 in person; +15 schedule appointments,"**Join Our Team at Smiley Dental!** **Apply today at:** www.smileydental.net/careers Smiley Dental is currently seeking a **Front Desk and Dental Assistant** to join our team. This role serves as the first point of contact for our patients and plays a vital role in delivering exceptional service and supporting the overall success of our practice. **Responsibilities:** * Ensure all front office and common areas are clean and fully prepared for daily operations * Review the daily patient schedule and identify opportunities to improve productivity * Schedule appointments, update patient informati"
821bd145d132,35,disqualified,unknown,on-site,Dental Receptionist,"PERIODONTICS, LLC","Skokie, IL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=ace69018457387c4,-30 in person; +15 eaglesoft,"Periodontics is looking for a Full/Part Time Schedule Coordinator, for our larger Periodontal Office. Our periodontal office provides exceptional dental care through our periodontists and team. We are looking for an experienced applicant who is personable, positive and a team player. We are fortunate to have long standing team members and an ideal setting to work and practice in. We strongly prefer someone with previous experience in the dental (or medical) field. Knowledge of Eaglesoft/Dentrix software would be preferred. Competitive pay, health insurance (for full time), 401k, etc. Job Type:"
f35df673b1b6,35,disqualified,unknown,on-site,Dental Receptionist / Assistant - Full-Time!,Diamond Head Dental Care,"Honolulu, HI, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=2dc606aa634d26ee,-30 in person; +15 answer phones,"**Location:** Honolulu (at the base of Diamond Head) \& Pearl City (across from Walmart) **Schedule:** 3\.5 days per week – enjoy 3\.5 days off! About the Role We’re looking for **team players with a positive attitude**, strong communication skills, and a willingness to learn. Whether you’re brand new to the dental field or already experienced, this is a great opportunity to grow your skills in a supportive environment. As part of our team, you’ll learn **Dental Receptionist and Assistant duties** – we’re happy to train the right person! What You’ll Do * Welcome and check patients in \& out * "
46aa6cf85ba3,30,disqualified,unknown,on-site,Front Desk Sales Associate,The Joint Chiropractic,"Pearland, TX, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=8d17fbb95854eaf3,"-30 in person; +10 clinic; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role; cap 55: weak medical context in title/company","Do you enjoy selling products? Are you goal oriented, self\-motivated, and proactive by nature? Do you have a passion for health\\wellness? Looking for a leadership role with training provided? If you have the drive, desire, and initiative to work with a world\-class organization, we want to talk to you. At The Joint Chiropractic we provide world class service to every one of our patients, and we would like for you to join our caring team. Let us turn that passion for health and wellness and love of helping people, into a rewarding career. We have continued to advance the quality and availabil"
1f950e42f966,30,disqualified,unknown,ambiguous,"PHARMACEUTICAL CONSULTANT II, DEPARTMENT OF HEALTH SERVICES (SPECIALIST)",,"CA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=8d46ffac68823e0c,"-20 health-system language in description; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role","Job Posting: Lead Pharmacist Department of Health Care Access and Information JC\-519920* Lead Pharmacist PHARMACEUTICAL CONSULTANT II, DEPARTMENT OF HEALTH SERVICES (SPECIALIST) $7,857\.00 \- $11,365\.00 per Month New to State candidates will be hired into the minimum salary of the classification or minimum of alternate range when applicable. **Final Filing Date:** **8/4/2026** ### **Job Description and Duties** Under the direction of the PPPB Assistant Deputy Director, the Lead Pharmacist provides technical assistance, subject matter expertise, and pharmaceutical industry guidance to the PPP"
2be1858abd43,30,disqualified,unknown,on-site,Medical Assistant,Wellness Institute of Neurodevelopment,"Houston, TX, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=1a44f28bcef0f440,-30 in person; -20 health-system language in description; +15 referrals; +15 emr,"We are seeking a friendly, compassionate, high energy and highly organized medical assistant that demonstrates initiative to join our growing healthcare team. In this role, you will work at the back end of our medical office and provide assistance to our patients, visitors and other employees to provide the best customer service. Main Duties and Responsibilities Greet patients, vendors, and other visitors to our medical office in a friendly, welcoming, and empathetic manner, Answer patient questions and provide assistance as necessary, Field and route all phone calls, emails, voice mails, faxe"
0306d152ba8a,30,disqualified,unknown,ambiguous,Hospitality Office Associate | 18 Hrs/Wk Evenings/Weekends | Sands Constellation Center,Rochester Regional Health,"Rochester, NY, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=8c2627a36ec26cf7,-20 health-system language in description,"**Job Title: Hospitality Office Associate** **Department: Food and Nutrition Services** **Location: Sands\-Constellation Center for Critical Care** --------------------------------------------------------------------------------------------------------------------------------------------------- **Address: 1425 Portland Avenue, Rochester, NY** **Hours Per Week: 18** **Schedule: Weekdays 4p to 7:45p and alternating Weekends** ----------------------------------------------------------------------------------------------------------------------------------- **Position Summary** Responsible for the"
ffe1b036b37f,30,disqualified,unknown,ambiguous,Hospitality Office Associate | 20 Hrs/Week | RGH,Rochester Regional Health,"Rochester, NY, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=9b9fb04a006edceb,-20 health-system language in description,"**Job Title: Hospitality Office Associate** **Department: Food and Nutrition Services** **Location: Rochester General Hospital** **Hours Per Week: 20** **Schedule: Weekdays: 4pm\-7:45pm, includes every other weekend** ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- **Position Summary** Responsible for the functions of the diet office and hospitality services which includes the organization and input of patient/resident menus t"
001a4c6bd4c4,30,disqualified,unknown,ambiguous,Security Officer Manufacturing Facility,Allied Universal,"Scottsville, TX, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=007e81a04fca6f1d,-20 valid driver's license; cap 55: weak medical context in title/company,"Security Officer Manufacturing Facility **Overview** ------------ Allied Universal®, North America’s leading security and facility services company, offers rewarding careers that provide you a sense of purpose. While working in a dynamic, welcoming, and collaborative workplace, you will be part of a team that contributes to a culture that positively impacts the communities and customers we serve. **Job Description** ------------------- As a **Security Officer Driver Patrol Specialist** in **Scottsville, TX**, you will serve and safeguard clients in a range of industries such as Manufacturing \"
867e8d3ca48d,30,disqualified,solo-small,on-site,Front Desk Coordinator,Strobel Dentistry,"Chicago, IL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=724463c47f0b7743,-30 in person; +10 dental practice; cap 55: weak medical context in title/company,"Strobel Dentistry is a three generation family dental practice founded in 1932 that focuses on timeliness, transparency, and technology while delivering dental care with compassion. We're seeking to hire a full\-time front desk associate with excellent communication skills and the ability to multi\-task. Our commitment to exceeding patient expectations means high standards for our team, which are rewarded with a generous benefit package commensurate with experience and effectiveness. The ideal candidate possesses dental experience, an engaging personality, and an innate ability to organize and"
c5b7aecb2c39,25,disqualified,solo-small,on-site,Business Office Associate,Lexington Health,"West Columbia, SC, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=34281b3c951e58b3,-30 in person; -20 health-system language in description; +15 referrals; +10 family medicine,"Lexington Surgery Full Time Day Shift M\-Th 8a\-5p, Fr 8a\-1p Lexington Health is a comprehensive network of care that includes six community medical and urgent care centers, nearly 80 physician practices, more than 9,000 health care professionals and Lexington Medical Center, a 607\-bed teaching hospital in West Columbia, South Carolina. It was selected by Modern Healthcare as one of the Best Places to Work in Healthcare and was first in the state to achieve Magnet *with Distinction* status for excellence in nursing care. Consistently ranked as best in the Columbia Metro area by U.S. News \& "
f463019ea6da,25,disqualified,unknown,ambiguous,PERSONNEL SUPERVISOR II,California Correctional Health Care Services,"CA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=b390abb85c3845c8,"-25 must reside in california; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role","Job Posting: Personnel Supervisor II California Correctional Health Care Services JC\-524127* Personnel Supervisor II PERSONNEL SUPERVISOR II $6,264\.00 \- $7,843\.00 per Month New to State candidates will be hired into the minimum salary of the classification or minimum of alternate range when applicable. **Final Filing Date:** **7/23/2026** ### **Job Description and Duties** Effective July 1, 2025, in accordance with the applicable Memorandum of Understanding, the Personal Leave Program 2025 (PLP 2025\) was implemented. PLP 2025 requires each full\-time employee in Bargaining Unit (01\), and"
22c01ad4404e,25,disqualified,unknown,ambiguous,ANALYST II,Department of Social Services,"CA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=0947510f23e57d0f,"-25 must reside in california; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role; cap 55: weak medical context in title/company","Job Posting: Child Trafficking Research and Policy Analyst Department of Social Services JC\-524084* Child Trafficking Research and Policy Analyst ANALYST II $6,031\.00 \- $7,547\.00 per Month New to State candidates will be hired into the minimum salary of the classification or minimum of alternate range when applicable. **Final Filing Date:** **7/22/2026** ### **Job Description and Duties** Join us in making a difference in the lives of children and families impacted by commercial sexual exploitation! The Safety and Early Intervention Bureau's Child Trafficking Research and Policy Unit (CTRP"
